"","region_id","label","B911","B912","B914","B915","B923","B924","B926","B927","B935","B936","B938","B939","B947","B948","B950","B951","B959","B960","B962","B963","B971","B972","B974","B975","B983","B984","B986","B987","B995","B996","B998","B999","B1007","B1008","B1010","B1011","B1019","B1020","B1022","B1023","Total_Males_20_24","B911_ppt","B914_ppt","Total_Males_25_29","B923_ppt","B926_ppt","Total_Males_20_29","Males_20_29_Indig_ppt","Males_20_29_Non_Indig_ppt","Total_Females_20_24","B912_ppt","B915_ppt","Total_Females_25_29","B924_ppt","B927_ppt","Total_Females_20_29","Females_20_29_Indig_ppt","Females_20_29_Non_Indig_ppt","Total_Males_30_34","B935_ppt","B938_ppt","Total_Males_35_39","B947_ppt","B950_ppt","Total_Males_30_39","Males_30_39_Indig_ppt","Males_30_39_Non_Indig_ppt","Total_Females_30_34","B936_ppt","B939_ppt","Total_Females_35_39","B948_ppt","B951_ppt","Total_Females_30_39","Females_30_39_Indig_ppt","Females_30_39_Non_Indig_ppt","Total_Males_40_44","B959_ppt","B962_ppt","Total_Males_45_49","B971_ppt","B974_ppt","Total_Males_40_49","Males_40_49_Indig_ppt","Males_40_49_Non_Indig_ppt","Total_Females_40_44","B960_ppt","B963_ppt","Total_Females_45_49","B972_ppt","B975_ppt","Total_Females_40_49","Females_40_49_Indig_ppt","Females_40_49_Non_Indig_ppt","Total_Males_50_54","B983_ppt","B986_ppt","Total_Males_55_59","B995_ppt","B998_ppt","Total_Males_60_64","B1007_ppt","B1010_ppt","Total_Males_50_64","Males_50_64_Indig_ppt","Males_50_64_Non_Indig_ppt","Total_Females_50_54","B984_ppt","B987_ppt","Total_Females_55_59","B996_ppt","B999_ppt","Total_Females_60_64","B1008_ppt","B1011_ppt","Total_Females_50_64","Females_50_64_Indig_ppt","Females_50_64_Non_Indig_ppt","Total_Males_65_plus","Males_65_plus_Indig_ppt","Males_65_plus_Non_Indig_ppt","Total_Females_65_plus","Females_65_plus_Indig_ppt","Females_65_plus_Non_Indig_ppt"
"40","LGA12200","Cootamundra (A)",4,10,124,125,5,10,131,147,5,10,109,125,6,5,160,197,9,5,175,214,8,11,244,221,6,11,236,258,6,3,242,244,12,6,263,288,11,13,741,871,128,3.125,96.875,136,3.67647058823529,96.3235294117647,264,3.40909090909091,96.5909090909091,135,7.40740740740741,92.5925925925926,157,6.36942675159236,93.6305732484076,292,6.84931506849315,93.1506849315068,114,4.3859649122807,95.6140350877193,166,3.6144578313253,96.3855421686747,280,3.92857142857143,96.0714285714286,135,7.40740740740741,92.5925925925926,202,2.47524752475248,97.5247524752475,337,4.45103857566766,95.5489614243323,184,4.89130434782609,95.1086956521739,252,3.17460317460317,96.8253968253968,436,3.89908256880734,96.1009174311927,219,2.28310502283105,97.7168949771689,232,4.74137931034483,95.2586206896552,451,3.54767184035477,96.4523281596452,242,2.47933884297521,97.5206611570248,248,2.41935483870968,97.5806451612903,275,4.36363636363636,95.6363636363636,765,3.13725490196078,96.8627450980392,269,4.08921933085502,95.910780669145,247,1.21457489878543,98.7854251012146,294,2.04081632653061,97.9591836734694,810,2.46913580246914,97.5308641975309,752,1.46276595744681,98.5372340425532,884,1.47058823529412,98.5294117647059
"41","LGA12300","Corowa Shire (A)",3,7,199,190,3,4,187,211,0,3,230,238,5,8,286,275,0,0,298,330,4,5,346,328,7,3,353,349,4,0,348,403,5,0,420,408,0,3,1262,1293,202,1.48514851485149,98.5148514851485,190,1.57894736842105,98.4210526315789,392,1.53061224489796,98.469387755102,197,3.55329949238579,96.4467005076142,215,1.86046511627907,98.1395348837209,412,2.66990291262136,97.3300970873786,230,0,100,291,1.71821305841924,98.2817869415807,521,0.959692898272553,99.0403071017274,241,1.2448132780083,98.7551867219917,283,2.82685512367491,97.1731448763251,524,2.09923664122137,97.9007633587786,298,0,100,350,1.14285714285714,98.8571428571429,648,0.617283950617284,99.3827160493827,330,0,100,333,1.5015015015015,98.4984984984985,663,0.754147812971342,99.2458521870287,360,1.94444444444444,98.0555555555556,352,1.13636363636364,98.8636363636364,425,1.17647058823529,98.8235294117647,1137,1.40721196130167,98.5927880386983,352,0.852272727272727,99.1477272727273,403,0,100,408,0,100,1163,0.257953568357696,99.7420464316423,1262,0,100,1296,0.231481481481481,99.7685185185185
"42","LGA12350","Cowra (A)",25,27,267,186,22,18,193,213,14,20,229,243,16,22,262,297,28,26,319,350,22,23,353,335,30,14,366,374,16,18,420,418,13,17,437,418,23,26,1150,1294,292,8.56164383561644,91.4383561643836,215,10.2325581395349,89.7674418604651,507,9.27021696252466,90.7297830374753,213,12.6760563380282,87.3239436619718,231,7.79220779220779,92.2077922077922,444,10.1351351351351,89.8648648648649,243,5.76131687242798,94.238683127572,278,5.75539568345324,94.2446043165468,521,5.75815738963532,94.2418426103647,263,7.60456273764259,92.3954372623574,319,6.89655172413793,93.1034482758621,582,7.21649484536082,92.7835051546392,347,8.06916426512968,91.9308357348703,375,5.86666666666667,94.1333333333333,722,6.92520775623269,93.0747922437673,376,6.91489361702128,93.0851063829787,358,6.42458100558659,93.5754189944134,734,6.67574931880109,93.3242506811989,396,7.57575757575758,92.4242424242424,436,3.6697247706422,96.3302752293578,450,2.88888888888889,97.1111111111111,1282,4.6021840873635,95.3978159126365,388,3.60824742268041,96.3917525773196,436,4.12844036697248,95.8715596330275,435,3.90804597701149,96.0919540229885,1259,3.89197776012708,96.1080222398729,1173,1.96078431372549,98.0392156862745,1320,1.96969696969697,98.030303030303
"43","LGA12500","Deniliquin (A)",3,11,144,148,10,8,118,134,4,7,141,151,11,7,176,210,3,11,187,218,6,3,181,241,5,7,246,243,6,8,264,237,7,3,230,214,8,8,635,778,147,2.04081632653061,97.9591836734694,128,7.8125,92.1875,275,4.72727272727273,95.2727272727273,159,6.91823899371069,93.0817610062893,142,5.63380281690141,94.3661971830986,301,6.31229235880399,93.687707641196,145,2.75862068965517,97.2413793103448,187,5.88235294117647,94.1176470588235,332,4.51807228915663,95.4819277108434,158,4.43037974683544,95.5696202531646,217,3.2258064516129,96.7741935483871,375,3.73333333333333,96.2666666666667,190,1.57894736842105,98.4210526315789,187,3.20855614973262,96.7914438502674,377,2.38726790450928,97.6127320954907,229,4.80349344978166,95.1965065502183,244,1.22950819672131,98.7704918032787,473,2.95983086680761,97.0401691331924,251,1.99203187250996,98.00796812749,270,2.22222222222222,97.7777777777778,237,2.9535864978903,97.0464135021097,758,2.37467018469657,97.6253298153034,250,2.8,97.2,245,3.26530612244898,96.734693877551,217,1.38248847926267,98.6175115207373,712,2.52808988764045,97.4719101123596,643,1.24416796267496,98.755832037325,786,1.01781170483461,98.9821882951654
"44","LGA12600","Dubbo (C)",205,219,864,1000,153,169,925,1046,118,146,835,1038,99,161,993,1036,122,159,1036,1176,113,119,1086,1173,93,130,1099,1255,75,82,982,1052,55,52,950,928,74,110,2244,2801,1069,19.176800748363,80.823199251637,1078,14.1929499072356,85.8070500927644,2147,16.6744294364229,83.3255705635771,1219,17.9655455291222,82.0344544708778,1215,13.9094650205761,86.0905349794239,2434,15.9408381265407,84.0591618734593,953,12.3819517313746,87.6180482686254,1092,9.06593406593407,90.9340659340659,2045,10.6112469437653,89.3887530562347,1184,12.3310810810811,87.6689189189189,1197,13.4502923976608,86.5497076023392,2381,12.8937421251575,87.1062578748425,1158,10.5354058721934,89.4645941278066,1199,9.42452043369475,90.5754795663052,2357,9.9703012303776,90.0296987696224,1335,11.9101123595506,88.0898876404494,1292,9.21052631578947,90.7894736842105,2627,10.5824133993148,89.4175866006852,1192,7.80201342281879,92.1979865771812,1057,7.09555345316935,92.9044465468307,1005,5.4726368159204,94.5273631840796,3254,6.85310387215735,93.1468961278427,1385,9.38628158844765,90.6137184115523,1134,7.2310405643739,92.7689594356261,980,5.30612244897959,94.6938775510204,3499,7.54501286081738,92.4549871391826,2318,3.19240724762727,96.8075927523727,2911,3.77877018206802,96.221229817932
"45","LGA12700","Dungog (A)",8,5,164,165,7,13,145,143,6,8,159,188,8,7,202,233,6,5,242,282,3,6,314,311,15,6,321,318,6,7,311,302,3,5,310,296,6,9,708,672,172,4.65116279069767,95.3488372093023,152,4.60526315789474,95.3947368421053,324,4.62962962962963,95.3703703703704,170,2.94117647058824,97.0588235294118,156,8.33333333333333,91.6666666666667,326,5.52147239263804,94.478527607362,165,3.63636363636364,96.3636363636364,210,3.80952380952381,96.1904761904762,375,3.73333333333333,96.2666666666667,196,4.08163265306122,95.9183673469388,240,2.91666666666667,97.0833333333333,436,3.44036697247706,96.5596330275229,248,2.41935483870968,97.5806451612903,317,0.946372239747634,99.0536277602524,565,1.5929203539823,98.4070796460177,287,1.74216027874564,98.2578397212544,317,1.89274447949527,98.1072555205047,604,1.82119205298013,98.1788079470199,336,4.46428571428571,95.5357142857143,317,1.89274447949527,98.1072555205047,313,0.958466453674121,99.0415335463259,966,2.48447204968944,97.5155279503106,324,1.85185185185185,98.1481481481482,309,2.26537216828479,97.7346278317152,301,1.66112956810631,98.3388704318937,934,1.9271948608137,98.0728051391863,714,0.840336134453782,99.1596638655462,681,1.3215859030837,98.6784140969163
"46","LGA12750","Eurobodalla (A)",45,46,488,489,47,49,508,498,47,46,491,615,61,61,759,777,52,56,844,944,47,62,987,1090,34,55,1187,1261,32,39,1284,1449,29,34,1576,1566,48,44,4165,4458,533,8.44277673545966,91.5572232645403,555,8.46846846846847,91.5315315315315,1088,8.45588235294118,91.5441176470588,535,8.5981308411215,91.4018691588785,547,8.95795246800731,91.0420475319927,1082,8.78003696857671,91.2199630314233,538,8.7360594795539,91.2639405204461,820,7.4390243902439,92.5609756097561,1358,7.95287187039764,92.0471281296024,661,6.95915279878971,93.0408472012103,838,7.27923627684964,92.7207637231504,1499,7.13809206137425,92.8619079386257,896,5.80357142857143,94.1964285714286,1034,4.54545454545455,95.4545454545455,1930,5.12953367875648,94.8704663212435,1000,5.6,94.4,1152,5.38194444444444,94.6180555555556,2152,5.48327137546468,94.5167286245353,1221,2.78460278460278,97.2153972153972,1316,2.43161094224924,97.5683890577508,1605,1.80685358255452,98.1931464174455,4142,2.29357798165138,97.7064220183486,1316,4.17933130699088,95.8206686930091,1488,2.62096774193548,97.3790322580645,1600,2.125,97.875,4404,2.90644868301544,97.0935513169846,4213,1.13933064324709,98.8606693567529,4502,0.97734340293203,99.022656597068
"47","LGA12850","Fairfield (C)",68,45,6547,6608,28,45,6160,6470,35,48,5405,5902,24,43,5550,6306,35,35,6017,6408,25,39,6256,6471,33,39,6322,6631,33,19,5334,5850,25,22,4558,4624,26,39,9898,11435,6615,1.02796674225246,98.9720332577475,6188,0.452488687782805,99.5475113122172,12803,0.749824259939077,99.2501757400609,6653,0.676386592514655,99.3236134074853,6515,0.69071373752878,99.3092862624712,13168,0.683475091130012,99.31652490887,5440,0.643382352941176,99.3566176470588,5574,0.430570505920344,99.5694294940797,11014,0.535681859451607,99.4643181405484,5950,0.80672268907563,99.1932773109244,6349,0.677272011340369,99.3227279886596,12299,0.739897552646557,99.2601024473534,6052,0.5783212161269,99.4216787838731,6281,0.398025792071326,99.6019742079287,12333,0.486499635125274,99.5135003648747,6443,0.543225205649542,99.4567747943505,6510,0.599078341013825,99.4009216589862,12953,0.571296224812785,99.4287037751872,6355,0.519276160503541,99.4807238394964,5367,0.614868641699273,99.3851313583007,4583,0.545494217761292,99.4545057822387,16305,0.558111008892978,99.441888991107,6670,0.584707646176912,99.4152923538231,5869,0.323734878173454,99.6762651218265,4646,0.473525613430908,99.5264743865691,17185,0.46552225778295,99.534477742217,9924,0.261991132607819,99.7380088673922,11474,0.339898901865086,99.6601010981349
"48","LGA12900","Forbes (A)",30,34,186,192,25,28,181,203,24,24,183,185,14,21,216,235,22,31,239,257,27,21,268,289,12,21,280,255,15,14,288,278,12,12,286,283,22,25,752,890,216,13.8888888888889,86.1111111111111,206,12.1359223300971,87.8640776699029,422,13.0331753554502,86.9668246445498,226,15.0442477876106,84.9557522123894,231,12.1212121212121,87.8787878787879,457,13.5667396061269,86.4332603938731,207,11.5942028985507,88.4057971014493,230,6.08695652173913,93.9130434782609,437,8.69565217391304,91.304347826087,209,11.4832535885167,88.5167464114833,256,8.203125,91.796875,465,9.67741935483871,90.3225806451613,261,8.42911877394636,91.5708812260536,295,9.15254237288136,90.8474576271186,556,8.81294964028777,91.1870503597122,288,10.7638888888889,89.2361111111111,310,6.7741935483871,93.2258064516129,598,8.69565217391304,91.304347826087,292,4.10958904109589,95.8904109589041,303,4.95049504950495,95.049504950495,298,4.02684563758389,95.9731543624161,893,4.36730123180291,95.6326987681971,276,7.60869565217391,92.3913043478261,292,4.79452054794521,95.2054794520548,295,4.06779661016949,95.9322033898305,863,5.44611819235226,94.5538818076477,774,2.84237726098191,97.1576227390181,915,2.73224043715847,97.2677595628415
"49","LGA12950","Gilgandra (A)",12,12,80,79,5,11,81,83,12,15,80,86,11,19,79,104,17,17,102,115,9,13,136,137,14,18,138,152,13,16,136,121,17,14,112,129,17,10,374,433,92,13.0434782608696,86.9565217391304,86,5.81395348837209,94.1860465116279,178,9.55056179775281,90.4494382022472,91,13.1868131868132,86.8131868131868,94,11.7021276595745,88.2978723404255,185,12.4324324324324,87.5675675675676,92,13.0434782608696,86.9565217391304,90,12.2222222222222,87.7777777777778,182,12.6373626373626,87.3626373626374,101,14.8514851485149,85.1485148514851,123,15.4471544715447,84.5528455284553,224,15.1785714285714,84.8214285714286,119,14.2857142857143,85.7142857142857,145,6.20689655172414,93.7931034482759,264,9.84848484848485,90.1515151515152,132,12.8787878787879,87.1212121212121,150,8.66666666666667,91.3333333333333,282,10.6382978723404,89.3617021276596,152,9.21052631578947,90.7894736842105,149,8.7248322147651,91.2751677852349,129,13.1782945736434,86.8217054263566,430,10.2325581395349,89.7674418604651,170,10.5882352941176,89.4117647058824,137,11.6788321167883,88.3211678832117,143,9.79020979020979,90.2097902097902,450,10.6666666666667,89.3333333333333,391,4.34782608695652,95.6521739130435,443,2.25733634311512,97.7426636568849
"50","LGA13010","Glen Innes Severn (A)",28,16,170,145,22,13,181,160,14,9,165,185,22,9,196,196,14,18,197,237,13,18,249,282,11,12,335,294,8,7,296,282,7,6,321,331,10,14,840,968,198,14.1414141414141,85.8585858585859,203,10.8374384236453,89.1625615763547,401,12.4688279301746,87.5311720698254,161,9.93788819875776,90.0621118012422,173,7.51445086705202,92.485549132948,334,8.68263473053892,91.3173652694611,179,7.82122905027933,92.1787709497207,218,10.0917431192661,89.9082568807339,397,9.06801007556675,90.9319899244333,194,4.63917525773196,95.3608247422681,205,4.39024390243902,95.609756097561,399,4.51127819548872,95.4887218045113,211,6.63507109004739,93.3649289099526,262,4.9618320610687,95.0381679389313,473,5.70824524312896,94.291754756871,255,7.05882352941176,92.9411764705882,300,6,94,555,6.48648648648649,93.5135135135135,346,3.17919075144509,96.8208092485549,304,2.63157894736842,97.3684210526316,328,2.13414634146341,97.8658536585366,978,2.65848670756646,97.3415132924335,306,3.92156862745098,96.078431372549,289,2.42214532871972,97.5778546712803,337,1.78041543026706,98.2195845697329,932,2.6824034334764,97.3175965665236,850,1.17647058823529,98.8235294117647,982,1.42566191446029,98.5743380855397
"51","LGA13050","Gloucester (A)",0,6,77,67,7,5,63,78,4,0,82,90,7,10,106,110,5,8,145,144,11,10,154,146,0,12,182,156,6,4,171,161,6,6,201,231,3,12,573,628,77,0,100,70,10,90,147,4.76190476190476,95.2380952380952,73,8.21917808219178,91.7808219178082,83,6.02409638554217,93.9759036144578,156,7.05128205128205,92.948717948718,86,4.65116279069767,95.3488372093023,113,6.19469026548673,93.8053097345133,199,5.52763819095477,94.4723618090452,90,0,100,120,8.33333333333333,91.6666666666667,210,4.76190476190476,95.2380952380952,150,3.33333333333333,96.6666666666667,165,6.66666666666667,93.3333333333333,315,5.07936507936508,94.9206349206349,152,5.26315789473684,94.7368421052632,156,6.41025641025641,93.5897435897436,308,5.84415584415584,94.1558441558442,182,0,100,177,3.38983050847458,96.6101694915254,207,2.89855072463768,97.1014492753623,566,2.12014134275618,97.8798586572438,168,7.14285714285714,92.8571428571429,165,2.42424242424242,97.5757575757576,237,2.53164556962025,97.4683544303797,570,3.85964912280702,96.140350877193,576,0.520833333333333,99.4791666666667,640,1.875,98.125
"52","LGA13100","Gosford (C)",172,161,4206,3993,104,120,3657,3748,103,83,3732,4123,80,83,4600,4954,82,115,4794,5433,96,124,5094,5664,93,85,5198,5744,64,57,4783,5142,37,66,4572,4985,72,100,12788,16471,4378,3.92873458200091,96.0712654179991,3761,2.76522201542143,97.2347779845786,8139,3.39107998525617,96.6089200147438,4154,3.87578237843043,96.1242176215696,3868,3.1023784901758,96.8976215098242,8022,3.50286711543256,96.4971328845674,3835,2.6857887874837,97.3142112125163,4680,1.70940170940171,98.2905982905983,8515,2.1491485613623,97.8508514386377,4206,1.97337137422729,98.0266286257727,5037,1.64780623386937,98.3521937661306,9243,1.79595369468787,98.2040463053121,4876,1.68170631665299,98.318293683347,5190,1.84971098265896,98.150289017341,10066,1.76832902841248,98.2316709715875,5548,2.07281903388609,97.9271809661139,5788,2.14236351071182,97.8576364892882,11336,2.10832745236415,97.8916725476358,5291,1.75770175770176,98.2422982422982,4847,1.32040437383949,98.6795956261605,4609,0.802777175092211,99.1972228249078,14747,1.31552180104428,98.6844781989557,5829,1.45822611082518,98.5417738891748,5199,1.09636468551645,98.9036353144836,5051,1.30667194614928,98.6933280538507,16079,1.29361278686485,98.7063872131351,12860,0.559875583203733,99.4401244167963,16571,0.603463882686621,99.3965361173134
"53","LGA13310","Goulburn Mulwaree (A)",36,27,713,682,39,26,700,684,32,16,712,671,29,22,795,868,36,24,855,856,28,20,980,907,18,16,907,891,12,16,869,906,10,7,880,813,15,23,2042,2471,749,4.8064085447263,95.1935914552737,739,5.27740189445196,94.722598105548,1488,5.04032258064516,94.9596774193548,709,3.80818053596615,96.1918194640338,710,3.66197183098592,96.3380281690141,1419,3.73502466525722,96.2649753347428,744,4.3010752688172,95.6989247311828,824,3.51941747572816,96.4805825242718,1568,3.89030612244898,96.109693877551,687,2.32896652110626,97.6710334788937,890,2.47191011235955,97.5280898876404,1577,2.40963855421687,97.5903614457831,891,4.04040404040404,95.959595959596,1008,2.77777777777778,97.2222222222222,1899,3.37019483938915,96.6298051606108,880,2.72727272727273,97.2727272727273,927,2.15749730312837,97.8425026968716,1807,2.4349750968456,97.5650249031544,925,1.94594594594595,98.054054054054,881,1.36208853575482,98.6379114642452,890,1.12359550561798,98.876404494382,2696,1.48367952522255,98.5163204747775,907,1.76405733186329,98.2359426681367,922,1.7353579175705,98.2646420824295,820,0.853658536585366,99.1463414634146,2649,1.4722536806342,98.5277463193658,2057,0.729217306757414,99.2707826932426,2494,0.922213311948677,99.0777866880513
"54","LGA13320","Great Lakes (A)",41,48,518,484,29,30,444,463,32,30,492,584,35,28,679,765,37,40,757,872,38,54,975,999,42,29,1025,1129,32,37,1142,1182,20,29,1344,1531,33,44,4806,5017,559,7.3345259391771,92.6654740608229,473,6.13107822410148,93.8689217758985,1032,6.78294573643411,93.2170542635659,532,9.02255639097744,90.9774436090226,493,6.08519269776876,93.9148073022312,1025,7.60975609756098,92.390243902439,524,6.10687022900763,93.8931297709924,714,4.90196078431373,95.0980392156863,1238,5.41195476575121,94.5880452342488,614,4.88599348534202,95.114006514658,793,3.53089533417402,96.469104665826,1407,4.12224591329069,95.8777540867093,794,4.65994962216625,95.3400503778337,1013,3.75123395853899,96.248766041461,1807,4.15052573325955,95.8494742667405,912,4.3859649122807,95.6140350877193,1053,5.12820512820513,94.8717948717949,1965,4.78371501272265,95.2162849872774,1067,3.93626991565136,96.0637300843486,1174,2.72572402044293,97.2742759795571,1364,1.46627565982405,98.533724340176,3605,2.60748959778086,97.3925104022191,1158,2.50431778929188,97.4956822107081,1219,3.03527481542248,96.9647251845775,1560,1.85897435897436,98.1410256410256,3937,2.41300482600965,97.5869951739903,4839,0.681959082455053,99.3180409175449,5061,0.869393400513732,99.1306065994863
"55","LGA13340","Greater Hume Shire (A)",3,3,177,164,6,5,201,202,3,10,174,199,3,5,239,251,3,9,277,321,3,7,326,359,5,3,363,359,5,0,341,348,3,5,382,320,5,3,812,799,180,1.66666666666667,98.3333333333333,207,2.89855072463768,97.1014492753623,387,2.32558139534884,97.6744186046512,167,1.79640718562874,98.2035928143712,207,2.41545893719807,97.5845410628019,374,2.13903743315508,97.8609625668449,177,1.69491525423729,98.3050847457627,242,1.2396694214876,98.7603305785124,419,1.43198090692124,98.5680190930787,209,4.78468899521531,95.2153110047847,256,1.953125,98.046875,465,3.2258064516129,96.7741935483871,280,1.07142857142857,98.9285714285714,329,0.911854103343465,99.0881458966565,609,0.985221674876847,99.0147783251232,330,2.72727272727273,97.2727272727273,366,1.91256830601093,98.0874316939891,696,2.29885057471264,97.7011494252874,368,1.35869565217391,98.6413043478261,346,1.44508670520231,98.5549132947977,385,0.779220779220779,99.2207792207792,1099,1.18289353958144,98.8171064604186,362,0.828729281767956,99.171270718232,348,0,100,325,1.53846153846154,98.4615384615385,1035,0.772946859903382,99.2270531400966,817,0.611995104039168,99.3880048959608,802,0.374064837905237,99.6259351620948
"56","LGA13380","Greater Taree (C)",82,106,784,821,63,75,742,825,48,56,747,903,62,81,991,1138,46,80,1158,1331,51,62,1362,1517,54,70,1558,1662,44,56,1615,1683,32,38,1694,1729,44,42,4677,5158,866,9.46882217090069,90.5311778290993,805,7.82608695652174,92.1739130434783,1671,8.67743865948534,91.3225613405147,927,11.4347357065804,88.5652642934196,900,8.33333333333333,91.6666666666667,1827,9.90695128626163,90.0930487137384,795,6.0377358490566,93.9622641509434,1053,5.88793922127256,94.1120607787275,1848,5.95238095238095,94.0476190476191,959,5.83941605839416,94.1605839416058,1219,6.6447908121411,93.3552091878589,2178,6.29017447199265,93.7098255280074,1204,3.82059800664452,96.1794019933555,1413,3.60934182590234,96.3906581740977,2617,3.70653419946504,96.293465800535,1411,5.66973777462792,94.3302622253721,1579,3.9265357821406,96.0734642178594,2990,4.74916387959866,95.2508361204013,1612,3.34987593052109,96.6501240694789,1659,2.65220012055455,97.3477998794454,1726,1.8539976825029,98.1460023174971,4997,2.60156093656194,97.3984390634381,1732,4.04157043879908,95.9584295612009,1739,3.22024151811386,96.7797584818861,1767,2.1505376344086,97.8494623655914,5238,3.13096601756396,96.8690339824361,4721,0.932005930946833,99.0679940690532,5200,0.807692307692308,99.1923076923077
"57","LGA13450","Griffith (C)",45,51,649,668,40,35,691,700,24,36,686,665,28,26,691,700,25,25,739,794,27,35,777,760,24,24,738,698,21,21,648,671,12,19,554,541,14,18,1487,1734,694,6.48414985590778,93.5158501440922,731,5.4719562243502,94.5280437756498,1425,5.96491228070176,94.0350877192982,719,7.09318497913769,92.9068150208623,735,4.76190476190476,95.2380952380952,1454,5.91471801925722,94.0852819807428,710,3.38028169014084,96.6197183098592,719,3.89429763560501,96.105702364395,1429,3.63890832750175,96.3610916724982,701,5.13552068473609,94.8644793152639,726,3.58126721763085,96.4187327823691,1427,4.3447792571829,95.6552207428171,764,3.27225130890052,96.7277486910995,804,3.35820895522388,96.6417910447761,1568,3.31632653061224,96.6836734693878,819,3.05250305250305,96.9474969474969,795,4.40251572327044,95.5974842767296,1614,3.71747211895911,96.2825278810409,762,3.1496062992126,96.8503937007874,669,3.1390134529148,96.8609865470852,566,2.12014134275618,97.8798586572438,1997,2.8542814221332,97.1457185778668,722,3.32409972299169,96.6759002770083,692,3.03468208092486,96.9653179190751,560,3.39285714285714,96.6071428571429,1974,3.24214792299899,96.757852077001,1501,0.932711525649567,99.0672884743504,1752,1.02739726027397,98.972602739726
"58","LGA13500","Gundagai (A)",5,5,76,71,3,0,57,71,0,5,84,88,3,0,93,99,0,3,115,99,3,0,132,117,3,3,142,114,3,0,119,119,0,4,123,120,3,7,313,341,81,6.17283950617284,93.8271604938272,60,5,95,141,5.67375886524823,94.3262411347518,76,6.57894736842105,93.4210526315789,71,0,100,147,3.40136054421769,96.5986394557823,84,0,100,96,3.125,96.875,180,1.66666666666667,98.3333333333333,93,5.37634408602151,94.6236559139785,99,0,100,192,2.60416666666667,97.3958333333333,115,0,100,135,2.22222222222222,97.7777777777778,250,1.2,98.8,102,2.94117647058824,97.0588235294118,117,0,100,219,1.36986301369863,98.6301369863014,145,2.06896551724138,97.9310344827586,122,2.45901639344262,97.5409836065574,123,0,100,390,1.53846153846154,98.4615384615385,117,2.56410256410256,97.4358974358974,119,0,100,124,3.2258064516129,96.7741935483871,360,1.94444444444444,98.0555555555556,316,0.949367088607595,99.0506329113924,348,2.01149425287356,97.9885057471264
"59","LGA13550","Gunnedah (A)",56,53,247,265,40,37,258,290,30,42,271,256,23,42,287,280,29,42,310,334,24,33,367,340,42,33,374,376,20,28,378,310,19,16,331,311,29,41,919,1062,303,18.4818481848185,81.5181518151815,298,13.4228187919463,86.5771812080537,601,15.973377703827,84.026622296173,318,16.6666666666667,83.3333333333333,327,11.3149847094801,88.6850152905199,645,13.953488372093,86.046511627907,301,9.96677740863787,90.0332225913621,310,7.41935483870968,92.5806451612903,611,8.67430441898527,91.3256955810147,298,14.0939597315436,85.9060402684564,322,13.0434782608696,86.9565217391304,620,13.5483870967742,86.4516129032258,339,8.55457227138643,91.4454277286136,391,6.1381074168798,93.8618925831202,730,7.26027397260274,92.7397260273973,376,11.1702127659574,88.8297872340426,373,8.84718498659517,91.1528150134048,749,10.0133511348465,89.9866488651535,416,10.0961538461538,89.9038461538462,398,5.0251256281407,94.9748743718593,350,5.42857142857143,94.5714285714286,1164,6.95876288659794,93.0412371134021,409,8.06845965770171,91.9315403422983,338,8.28402366863905,91.7159763313609,327,4.89296636085627,95.1070336391437,1074,7.16945996275605,92.8305400372439,948,3.05907172995781,96.9409282700422,1103,3.71713508612874,96.2828649138713
"60","LGA13650","Guyra (A)",23,17,92,71,9,9,63,80,8,10,100,104,10,18,94,118,11,12,125,113,10,10,122,126,5,15,150,143,10,7,134,125,8,10,160,136,12,9,338,402,115,20,80,72,12.5,87.5,187,17.1122994652406,82.8877005347594,88,19.3181818181818,80.6818181818182,89,10.1123595505618,89.8876404494382,177,14.6892655367232,85.3107344632768,108,7.40740740740741,92.5925925925926,104,9.61538461538462,90.3846153846154,212,8.49056603773585,91.5094339622642,114,8.7719298245614,91.2280701754386,136,13.2352941176471,86.7647058823529,250,11.2,88.8,136,8.08823529411765,91.9117647058823,132,7.57575757575758,92.4242424242424,268,7.83582089552239,92.1641791044776,125,9.6,90.4,136,7.35294117647059,92.6470588235294,261,8.42911877394636,91.5708812260536,155,3.2258064516129,96.7741935483871,144,6.94444444444444,93.0555555555556,168,4.76190476190476,95.2380952380952,467,4.92505353319058,95.0749464668094,158,9.49367088607595,90.5063291139241,132,5.3030303030303,94.6969696969697,146,6.84931506849315,93.1506849315068,436,7.3394495412844,92.6605504587156,350,3.42857142857143,96.5714285714286,411,2.18978102189781,97.8102189781022
